gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,MonthlyCharges,TotalCharges,avg_monthly_spend,charge_gap,is_high_value,PhoneService,MultipleLines,InternetService,streaming_count,security_count,Contract,PaperlessBilling,PaymentMethod,payment_electronic_check,month_to_month_paperless,no_support_services,is_isolated,fiber_no_security,no_internet_services,segment,segment_label
Male,no,Yes,No,-0.9542963467194051,0-12,0.5019902554019434,-0.6801347906925423,0.5834825362978262,-0.9594480949257975,1,Yes,No,Fiber optic,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Male,yes,No,No,-0.01718523736426863,12-36,1.0421474601574994,0.32469172044666733,0.9790746585705976,0.6879463012897998,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.9838073634625305,Month-to-month,Yes,Credit card (automatic),0,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,-0.5468567339563023,12-36,-0.5051951786961084,-0.582544123412354,-0.4678172504890416,-0.4119804278741291,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,1.5310852911355222,36+,0.016679782206182287,1.0925785034537558,0.10591810660904988,-1.0302886801464348,0,Yes,Yes,DSL,-0.9062505304364585,1.3486718610379804,Two year,No,Credit card (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Female,no,No,Yes,1.1643896396487294,36+,-1.322910085587596,-0.3463102952243933,-1.3330456503495378,0.16747101351295468,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-0.26164900502213034,12-36,-0.6431430186798349,-0.4633132109689953,-0.5754944559145757,-0.7559812386431072,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,0,0,1,Low Engagement
Male,no,Yes,No,0.512486259227765,36+,1.427736603244542,1.146866621034349,1.4480391487652091,-0.2887834367299223,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,1,0,0,Loyal High-Value
Male,no,Yes,Yes,1.2051336009250397,36+,0.8078023344020117,1.3801886119526474,0.7449458157102986,0.6944008954351717,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.2063142886290269,Two year,Yes,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Male,no,No,No,-1.2802480369298874,0-12,-1.5007464576148097,-0.9986941998682208,-1.4958191862270867,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,no,No,No,-1.1987601143772668,0-12,-0.6664113290385358,-0.942045729349341,-0.5118458297060471,-1.7579595309031624,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Female,no,Yes,Yes,0.3495104141225239,36+,1.2233078765216698,0.7267458573925795,1.0292841576117873,2.1919682437028087,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,1.4088534073065913,36+,1.2748305637445079,2.034844632041742,1.2628813300616983,0.08918455974390503,1,Yes,No,Fiber optic,1.4392605958164588,1.3486718610379804,Two year,No,Bank transfer (automatic),0,0,0,0,1,0,0,Loyal High-Value
Male,no,No,No,-1.2802480369298874,0-12,0.6598823614074136,-0.9700170146367006,0.6576578566640776,0.00046458874911472516,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,3,At risk High-value
Female,no,Yes,No,1.5718292524118322,36+,1.025527238472713,2.0178368552621246,1.0527963961917561,-0.35380456946618954,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,One year,No,Mailed check,0,0,0,0,0,0,0,Loyal High-Value
Female,no,Yes,Yes,0.18653456901728277,36+,0.3424361272279943,0.16566569865126088,0.2339019271221882,1.2392134250963984,1,Yes,No,DSL,1.4392605958164588,0.5711787862044767,One year,No,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.1236456783724194,36+,-0.1146199691036296,0.6542366975033433,-0.06723564638913304,-0.5423532916652817,0,Yes,No,DSL,-0.9062505304364585,1.3486718610379804,Two year,Yes,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Female,yes,Yes,No,-1.2802480369298874,0-12,0.1579516665268661,-0.9766789453597153,0.15738857439243767,0.00046458874911472516,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Female,no,No,No,-1.076528230548336,0-12,-1.499084435446331,-0.9502076974536967,-1.4314909617407223,-0.722655474948471,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Credit card (automatic),0,0,0,1,0,1,1,Low Engagement
Female,no,No,No,-0.791320501614164,12-36,-1.1218054032016815,-0.8541611863013594,-1.2618674790822242,1.6589114173174835,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,1,Low Engagement
Female,no,Yes,Yes,-0.8728084241667845,0-12,-0.4586585579787067,-0.7507247851085919,-0.39483522394895376,-0.7188907329268169,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Male,no,No,No,-1.0357842692720256,0-12,-0.4586585579787067,-0.8511611115386774,-0.4711427471371152,0.16156245064272368,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,0,1,0,0,1,Low Engagement
Female,no,Yes,Yes,-0.9135523854430948,0-12,0.7994922235596185,-0.5973018441199592,0.9324746577530347,-1.5649151438543845,1,Yes,No,Fiber optic,1.4392605958164588,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Male,no,Yes,No,0.06430268518835193,12-36,-1.4874502802669807,-0.7077972447543318,-1.4851979646128273,0.03082101536715366,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,1.2051336009250397,36+,0.010031693532267658,0.6897743478171734,-0.09127657248334461,1.168534187164693,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,Two year,Yes,Mailed check,0,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.2866215234776603,36+,0.17789593254861,0.9694651413175145,0.1726596255379399,0.05362347008371467,0,Yes,Yes,DSL,0.2665050326900002,0.5711787862044767,One year,Yes,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,-1.2802480369298874,0-12,-0.6797075063863649,-0.9877968694802433,-0.6774979099284443,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,0,0,1,Low Engagement
Male,no,No,No,-0.3023929662984406,12-36,-1.4641819699082799,-0.7870345134863473,-1.4850186705965864,0.29633856018625904,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,no,No,No,-0.26164900502213034,12-36,-0.29079431896236485,-0.32211116276364127,-0.16767177687474313,-1.4095092663901299,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,One year,Yes,Mailed check,0,0,1,1,0,0,2,Stable Mid-Value
Male,no,No,Yes,-0.9135523854430948,0-12,-1.4907743246039378,-0.910522884967924,-1.4196192293247838,-0.7640676371866577,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,Yes,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,0.8384379494382472,36+,1.123586546412952,1.3361581029356369,1.1736172038926314,-0.6201769022110163,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,One year,No,Mailed check,0,0,0,1,0,0,0,Loyal High-Value
Female,no,No,No,-1.0357842692720256,0-12,0.49534216672802883,-0.7488056196354056,0.626893898908489,-1.5367912798288799,1,Yes,No,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,No,No,0.02355872391204165,12-36,0.47207385636932786,0.12948832651303552,0.44015165557206337,0.350296001222753,1,Yes,No,Fiber optic,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Credit card (automatic),0,1,1,1,1,0,3,At risk High-value
Female,yes,Yes,No,1.5718292524118322,36+,0.8194364895813623,1.8317881012293245,0.8560203899106719,-0.4534091200282464,1,Yes,No,Fiber optic,0.2665050326900002,0.5711787862044767,Two year,No,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Female,no,No,No,-0.13941712119319946,12-36,0.3125197281953792,-0.12796661874625012,0.13031302748712167,2.0904056994752676,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,-0.3431369275747509,12-36,0.5385547431084732,-0.15858502882421163,0.5089160929643831,0.32140884609507064,1,Yes,Yes,DSL,1.4392605958164588,0.5711787862044767,Month-to-month,No,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-0.506112772679992,12-36,-0.5051951786961084,-0.5927355538561712,-0.5900336115710187,0.9981791435953004,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,0,0,0,2,Stable Mid-Value
Female,no,No,No,-1.2802480369298874,0-12,0.6582203392389346,-0.9700390740099558,0.6560013358618533,0.00046458874911472516,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,No,Yes,0.8791819107145575,36+,-0.32569678450041606,0.3570748803850301,-0.24940998779815657,-0.8677750178344279,0,Yes,Yes,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Credit card (automatic),0,1,1,0,0,0,2,Stable Mid-Value
Female,yes,No,No,-1.1172721918246462,0-12,0.6665304500813278,-0.8240280824350084,0.6066370159555791,0.6656076253132348,1,Yes,No,Fiber optic,0.2665050326900002,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,1.6125732136881425,36+,0.6449241618911058,1.6338272856388156,0.6078471964305371,0.40317132025764624,1,Yes,Yes,DSL,1.4392605958164588,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,No,0.797693988161937,36+,1.3795379603586615,1.413432087447956,1.3490641545769448,0.2989262077201924,1,Yes,No,Fiber optic,1.4392605958164588,2.126164935871484,Two year,Yes,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
Female,no,No,No,-0.9542963467194051,0-12,0.14133144484207977,-0.7199299000445903,0.25144214438537654,-1.2758794884381053,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,1,0,3,At risk High-value
Female,no,No,No,-1.2802480369298874,0-12,-0.6448050408483137,-0.9873336226418878,-0.642710973081741,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,0,0,1,Low Engagement
Male,yes,No,No,-1.2802480369298874,0-12,0.29423748434211433,-0.974870076752804,0.2932232801748037,0.00046458874911472516,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,0.02355872391204165,12-36,0.30254759518450747,0.05371437938205737,0.2677228993405681,0.3902601857603064,1,Yes,No,DSL,1.4392605958164588,0.5711787862044767,One year,Yes,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Female,no,Yes,No,0.9199258719908678,36+,0.43052330215736206,0.9595163639795025,0.5386293073842746,-1.2637937012301272,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,2,Stable Mid-Value
Male,no,Yes,Yes,1.4903413298592119,36+,1.1485168789401314,2.0176162615295743,1.1452991687622414,-0.006737526422743592,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Two year,Yes,Electronic check,1,0,0,0,1,0,0,Loyal High-Value
Male,no,No,No,-1.2802480369298874,0-12,-0.4669686688210999,-0.9849732697036012,-0.46546324724377586,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,0,1,0,0,1,Low Engagement
Male,no,No,No,0.8791819107145575,36+,0.7413214476628662,1.0817473511855433,0.758337509865912,-0.22464767777641814,1,Yes,Yes,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,0,Loyal High-Value
Male,no,No,Yes,0.02355872391204165,12-36,-1.4841262359300234,-0.7064075042392658,-1.4619860037816637,-0.19877714285839038,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,Yes,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,yes,Yes,No,0.512486259227765,36+,1.1269105907499095,0.9893626959935385,1.1852045148123387,-0.7156472628773927,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,0,1,0,0,Loyal High-Value
Female,no,No,Yes,-0.8728084241667845,0-12,-1.3162619969136813,-0.8657202978869876,-1.1798754914029146,-1.5233871434001416,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,0,0,0,1,Low Engagement
Male,no,No,No,-1.076528230548336,0-12,-0.3024284741417151,-0.859278960896523,-0.29346117061285354,-0.09191638855145524,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,Yes,Bank transfer (automatic),0,1,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-0.46536881140368175,12-36,0.018341804374660826,-0.3789361082685611,0.10035692963015554,-0.9470092769641513,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,No,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,1.3273654847539706,36+,-1.3129379525767242,-0.23592519145629587,-1.255598184969192,-0.6114552428556325,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,yes,Yes,No,-1.076528230548336,0-12,0.6499102283965414,-0.7978436063813049,0.47544056841944016,1.9882483761821241,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,0,1,0,3,At risk High-value
Female,no,No,No,-0.9950403079957154,0-12,0.6698544944182854,-0.7124738318843951,0.62121439901515,0.5356371469041576,1,Yes,No,Fiber optic,0.2665050326900002,-0.2063142886290269,Month-to-month,No,Electronic check,1,0,0,1,0,0,3,At risk High-value
Male,no,No,No,-0.8728084241667845,0-12,0.3008855730160285,-0.5987136440082803,0.6428997622442638,-3.957727253709273,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,0,1,1,0,3,At risk High-value
Male,no,Yes,Yes,0.4309983366751445,36+,-1.3478404181147754,-0.5317855055525633,-1.3162985597535122,-0.31246022930831746,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,Yes,Yes,0.6754621043330061,36+,-0.4320662032830487,0.11380411212871944,-0.4286141110310384,-0.023329526445827326,0,No,No phone service,DSL,1.4392605958164588,-0.2063142886290269,One year,Yes,Bank transfer (automatic),0,0,1,0,0,0,2,Stable Mid-Value
Female,yes,Yes,No,-1.2802480369298874,0-12,-0.62486077482657,-0.9870689101628277,-0.6228327234550532,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,0,0,0,1,Low Engagement
Male,yes,No,No,-0.7098325790615434,12-36,0.48537003371715715,-0.4973067051549742,0.40663973776707113,0.8898704115877359,1,Yes,No,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,Yes,Yes,1.1236456783724194,36+,-0.1428743459677664,0.6225814968823962,-0.10685410224232303,-0.4101529275972217,0,Yes,No,DSL,-0.9062505304364585,1.3486718610379804,Two year,No,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Male,no,No,No,-0.6283446565089229,12-36,-1.3195860412506386,-0.8384769719170435,-1.4008128460995355,0.9876106098838326,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Credit card (automatic),0,0,1,1,0,0,1,Low Engagement
Male,yes,Yes,No,-0.6690886177852331,12-36,0.2327426641084046,-0.49214481181330055,0.2712743795453358,-0.45347642040025016,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,1,0,3,At risk High-value
Male,no,Yes,Yes,0.10504664646466222,12-36,-1.4874502802669807,-0.6779067939937858,-1.4399707706092497,-0.4910204136381672,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Male,yes,Yes,No,0.4717422979514547,36+,0.7845340240433111,0.7189588986335589,0.7994409780544295,-0.20196269379978923,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.2063142886290269,One year,No,Mailed check,0,0,1,0,1,0,0,Loyal High-Value
Female,no,Yes,Yes,-0.8320644628904743,0-12,-1.1483977578973394,-0.8446315370551928,-1.1284856983339209,-0.1858901413227301,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,One year,No,Credit card (automatic),0,0,0,0,0,0,1,Low Engagement
Male,no,No,No,-1.2802480369298874,0-12,-1.4824642137615447,-0.9984515467624158,-1.477597457402623,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,no,No,No,-0.18016108246950976,12-36,-0.16281861198951006,-0.27733063505595984,-0.1889425961868169,0.3076427152411642,0,Yes,No,DSL,-0.9062505304364585,1.3486718610379804,One year,Yes,Electronic check,1,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,1.5310852911355222,36+,-1.3179240190821602,-0.15108484191750637,-1.2282437475021373,-0.9844167465902894,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,No,Yes,-1.1172721918246462,0-12,-0.62486077482657,-0.9095522725447034,-0.6778292140888893,0.6350263362758073,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,0,0,0,1,Low Engagement
Male,no,No,No,-0.5876006952326126,12-36,1.213335743510798,-0.21558644931517154,1.1563626470669501,0.61102851918393,1,Yes,No,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,No,Credit card (automatic),0,0,1,1,1,0,3,At risk High-value
Male,no,Yes,No,1.5310852911355222,36+,0.403930947461704,1.326429919330175,0.3567863498144263,0.5285379190918948,1,Yes,Yes,DSL,1.4392605958164588,0.5711787862044767,Two year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,Yes,Yes,-0.9542963467194051,0-12,-0.3157246514895444,-0.7862403760491667,-0.3018358035574301,-0.14819445518284255,0,Yes,Yes,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,1,0,0,0,2,Stable Mid-Value
Female,yes,No,No,1.4088534073065913,36+,0.9191578196900803,1.7019025115037933,0.8897191141219017,0.3045658398116246,1,Yes,No,Fiber optic,0.2665050326900002,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,1,0,0,0,Loyal High-Value
Female,no,No,No,-1.2802480369298874,0-12,-0.543421688571117,-0.9859880008733319,-0.5416632041460785,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,0,1,0,0,1,Low Engagement
Female,no,Yes,Yes,-0.5876006952326126,12-36,-1.5107185906256815,-0.8709263099751712,-1.5776329080702596,0.8297696838266678,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-1.1580161531009565,0-12,-0.4337282254515272,-0.9186407343257698,-0.4812001948649037,0.5643071053767474,0,Yes,Yes,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Credit card (automatic),0,0,1,1,0,0,1,Low Engagement
Male,yes,Yes,Yes,1.5718292524118322,36+,0.7280252703150375,1.7188882289101552,0.7366109044771189,-0.12686771507751443,1,Yes,No,Fiber optic,-0.9062505304364585,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,-0.09867315991688919,12-36,0.9839766842607471,0.2450353236228064,0.9880785393476854,-0.08490817648037284,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,3,At risk High-value
Male,no,Yes,No,-1.2802480369298874,0-12,-0.3024284741417151,-0.9827893917513547,-0.3014676878236025,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,0.5711787862044767,Month-to-month,No,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
